CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN	geometry
03105902	P9	NON	2014	2014	c(750848, 6895521)
03105902	P9	NON	2015	2015	c(750848, 6895521)
03105902	P9	NON	2016	2016	c(750848, 6895521)
03105918	TP9	NON	2012	2012	c(747119.06, 6891992.35)
03105918	TP9	NON	2013	2013	c(747119.06, 6891992.35)
03105918	TP9	NON	2014	2014	c(747119.06, 6891992.35)
03105918	TP9	NON	2015	2015	c(747119.06, 6891992.35)
03105918	TP9	NON	2016	2016	c(747119.06, 6891992.35)
03105918	TP9	NON	2017	2017	c(747119.06, 6891992.35)
03105918	TP9	NON	2018	2018	c(747119.06, 6891992.35)
03105918	TP9	NON	2019	2019	c(747119.06, 6891992.35)
03105918	TP9	NON	2020	2020	c(747119.06, 6891992.35)
03105918	TP9	NON	2021	2021	c(747119.06, 6891992.35)
03105932	P9	NON	2022	2022	c(749578, 6891283)
03105946	P9	NON	2000	2000	c(749266, 6888277)
03105946	P9	NON	2001	2001	c(749266, 6888277)
03105946	P9	NON	2002	2002	c(749266, 6888277)
03105946	P9	NON	2003	2003	c(749266, 6888277)
03105946	P9	NON	2004	2004	c(749266, 6888277)
03105946	P9	NON	2005	2005	c(749266, 6888277)
03105946	P9	NON	2006	2006	c(749266, 6888277)
03105946	P9	NON	2007	2007	c(749266, 6888277)
03105946	P9	NON	2008	2008	c(749266, 6888277)
03105946	P9	NON	2009	2009	c(749266, 6888277)
03105946	P9	NON	2010	2010	c(749266, 6888277)
03105946	P9	NON	2011	2011	c(749266, 6888277)
03105946	P9	NON	2012	2012	c(749266, 6888277)
03105946	P9	NON	2013	2013	c(749266, 6888277)
03105946	P9	NON	2014	2014	c(749266, 6888277)
03105946	P9	NON	2015	2015	c(749266, 6888277)
03105946	P9	NON	2016	2016	c(749266, 6888277)
03105946	P9	NON	2017	2017	c(749266, 6888277)
03105946	P9	NON	2018	2018	c(749266, 6888277)
03105946	P9	NON	2019	2019	c(749266, 6888277)
03105946	P9	NON	2020	2020	c(749266, 6888277)
03105946	P9	NON	2021	2021	c(749266, 6888277)
03105946	P9	NON	2022	2022	c(749266, 6888277)
03105946	P9	NON	2023	2023	c(749266, 6888277)
03106204	TP9	NON	2011	2011	c(744431, 6886221)
03106204	TP9	NON	2012	2012	c(744431, 6886221)
03106204	TP9	NON	2013	2013	c(744431, 6886221)
03106204	TP9	NON	2014	2014	c(744431, 6886221)
03106204	TP9	NON	2015	2015	c(744431, 6886221)
03106204	TP9	NON	2016	2016	c(744431, 6886221)
03106204	TP9	NON	2017	2017	c(744431, 6886221)
03106204	TP9	NON	2018	2018	c(744431, 6886221)
03106204	TP9	NON	2019	2019	c(744431, 6886221)
03106204	TP9	NON	2020	2020	c(744431, 6886221)
03106204	TP9	NON	2021	2021	c(744431, 6886221)
03106204	TP9	NON	2022	2022	c(744431, 6886221)
03106690	TP9	NON	2012	2012	c(739169, 6887772)
03106690	TP9	NON	2013	2013	c(739169, 6887772)
03106690	TP9	NON	2014	2014	c(739169, 6887772)
03106690	TP9	NON	2015	2015	c(739169, 6887772)
03106690	TP9	NON	2016	2016	c(739169, 6887772)
03106690	TP9	NON	2017	2017	c(739169, 6887772)
03106690	TP9	NON	2018	2018	c(739169, 6887772)
03106690	TP9	NON	2019	2019	c(739169, 6887772)
03106690	TP9	NON	2020	2020	c(739169, 6887772)
03106690	TP9	NON	2021	2021	c(739169, 6887772)
03107000	G9	NON	2010	2010	c(738853, 6887290)
03107000	G9	NON	2011	2011	c(738853, 6887290)
03107000	G9	NON	2012	2012	c(738853, 6887290)
03107000	G9	NON	2013	2013	c(738853, 6887290)
03107000	G9	NON	2014	2014	c(738853, 6887290)
03107000	G9	NON	2015	2015	c(738853, 6887290)
03107000	G9	NON	2016	2016	c(738853, 6887290)
03107000	G9	NON	2017	2017	c(738853, 6887290)
03107000	G9	NON	2018	2018	c(738853, 6887290)
03107000	G9	NON	2019	2019	c(738853, 6887290)
03107000	G9	NON	2020	2020	c(738853, 6887290)
03107000	G9	NON	2021	2021	c(738853, 6887290)
03107295	TP9	NON	2013	2013	c(736178, 6886177)
03107295	TP9	NON	2014	2014	c(736178, 6886177)
03107295	TP9	NON	2015	2015	c(736178, 6886177)
03107295	TP9	NON	2016	2016	c(736178, 6886177)
03107295	TP9	NON	2017	2017	c(736178, 6886177)
03107295	TP9	NON	2018	2018	c(736178, 6886177)
03107295	TP9	NON	2019	2019	c(736178, 6886177)
03107295	TP9	NON	2020	2020	c(736178, 6886177)
03107295	TP9	NON	2021	2021	c(736178, 6886177)
03107295	TP9	NON	2022	2022	c(736178, 6886177)
03107295	TP9	NON	2023	2023	c(736178, 6886177)
03107455	TP9	NON	2014	2014	c(732066.97, 6881951.98)
03107455	TP9	NON	2015	2015	c(732066.97, 6881951.98)
03107455	TP9	NON	2016	2016	c(732066.97, 6881951.98)
03107455	TP9	NON	2017	2017	c(732066.97, 6881951.98)
03107455	TP9	NON	2018	2018	c(732066.97, 6881951.98)
03107455	TP9	NON	2019	2019	c(732066.97, 6881951.98)
03107889	TP9	NON	2012	2012	c(731074, 6883160)
03107889	TP9	NON	2013	2013	c(731074, 6883160)
03107889	TP9	NON	2014	2014	c(731074, 6883160)
03107889	TP9	NON	2015	2015	c(731074, 6883160)
03107889	TP9	NON	2016	2016	c(731074, 6883160)
03107889	TP9	NON	2017	2017	c(731074, 6883160)
03107889	TP9	NON	2018	2018	c(731074, 6883160)
03107889	TP9	NON	2019	2019	c(731074, 6883160)
03108050	TP9	NON	2004	2004	c(726677, 6881140)
03108050	TP9	NON	2005	2005	c(726677, 6881140)
03108050	TP9	NON	2006	2006	c(726677, 6881140)
03108050	TP9	NON	2007	2007	c(726677, 6881140)
03108050	TP9	NON	2008	2008	c(726677, 6881140)
03108050	TP9	NON	2009	2009	c(726677, 6881140)
03108050	TP9	NON	2010	2010	c(726677, 6881140)
03108050	TP9	NON	2011	2011	c(726677, 6881140)
03108050	TP9	NON	2012	2012	c(726677, 6881140)
03108050	TP9	NON	2013	2013	c(726677, 6881140)
03108050	TP9	NON	2014	2014	c(726677, 6881140)
03108050	TP9	NON	2015	2015	c(726677, 6881140)
03108050	TP9	NON	2016	2016	c(726677, 6881140)
03108050	TP9	NON	2017	2017	c(726677, 6881140)
03108050	TP9	NON	2018	2018	c(726677, 6881140)
03108050	TP9	NON	2019	2019	c(726677, 6881140)
03108050	TP9	NON	2020	2020	c(726677, 6881140)
03108050	TP9	NON	2021	2021	c(726677, 6881140)
03108050	TP9	NON	2022	2022	c(726677, 6881140)
03108050	TP9	NON	2023	2023	c(726677, 6881140)
03108098	G9	NON	1995	1995	c(726999, 6877857)
03108098	G9	NON	1996	1996	c(726999, 6877857)
03108098	G9	NON	1997	1997	c(726999, 6877857)
03108098	G9	NON	1998	1998	c(726999, 6877857)
03108098	G9	NON	1999	1999	c(726999, 6877857)
03108098	G9	NON	2000	2000	c(726999, 6877857)
03108098	G9	NON	2001	2001	c(726999, 6877857)
03108098	G9	NON	2002	2002	c(726999, 6877857)
03108098	G9	NON	2003	2003	c(726999, 6877857)
03108098	G9	NON	2004	2004	c(726999, 6877857)
03108098	G9	NON	2005	2005	c(726999, 6877857)
03108098	G9	NON	2006	2006	c(726999, 6877857)
03108098	G9	NON	2007	2007	c(726999, 6877857)
03108098	G9	NON	2008	2008	c(726999, 6877857)
03108098	G9	NON	2009	2009	c(726999, 6877857)
03108098	G9	NON	2010	2010	c(726999, 6877857)
03108098	G9	NON	2011	2011	c(726999, 6877857)
03108098	G9	NON	2012	2012	c(726999, 6877857)
03108098	G9	NON	2013	2013	c(726999, 6877857)
03108098	G9	NON	2014	2014	c(726999, 6877857)
03108098	G9	NON	2015	2015	c(726999, 6877857)
03108098	G9	NON	2016	2016	c(726999, 6877857)
03108098	G9	NON	2017	2017	c(726999, 6877857)
03108098	G9	NON	2018	2018	c(726999, 6877857)
03108098	G9	NON	2019	2019	c(726999, 6877857)
03108098	G9	NON	2020	2020	c(726999, 6877857)
03108098	G9	NON	2021	2021	c(726999, 6877857)
03108098	G9	NON	2022	2022	c(726999, 6877857)
03108098	G9	NON	2023	2023	c(726999, 6877857)
03108280	TP9	NON	2013	2013	c(727722, 6876065)
03108280	TP9	NON	2014	2014	c(727722, 6876065)
03108280	TP9	NON	2015	2015	c(727722, 6876065)
03108280	TP9	NON	2016	2016	c(727722, 6876065)
03108280	TP9	NON	2017	2017	c(727722, 6876065)
03108280	TP9	NON	2018	2018	c(727722, 6876065)
03108280	TP9	NON	2019	2019	c(727722, 6876065)
03108290	P9	NON	1995	1995	c(738427, 6899352)
03108290	P9	NON	1996	1996	c(738427, 6899352)
03108290	P9	NON	1997	1997	c(738427, 6899352)
03108290	P9	NON	1998	1998	c(738427, 6899352)
03108290	P9	NON	1999	1999	c(738427, 6899352)
03108290	P9	NON	2000	2000	c(738427, 6899352)
03108290	P9	NON	2001	2001	c(738427, 6899352)
03108290	P9	NON	2002	2002	c(738427, 6899352)
03108290	P9	NON	2003	2003	c(738427, 6899352)
03108290	P9	NON	2004	2004	c(738427, 6899352)
03108290	P9	NON	2005	2005	c(738427, 6899352)
03108290	P9	NON	2006	2006	c(738427, 6899352)
03108290	P9	NON	2007	2007	c(738427, 6899352)
03108290	P9	NON	2008	2008	c(738427, 6899352)
03108290	P9	NON	2009	2009	c(738427, 6899352)
03108290	P9	NON	2010	2010	c(738427, 6899352)
03108290	P9	NON	2011	2011	c(738427, 6899352)
03108290	P9	NON	2012	2012	c(738427, 6899352)
03108290	P9	NON	2013	2013	c(738427, 6899352)
03108290	P9	NON	2014	2014	c(738427, 6899352)
03108290	P9	NON	2015	2015	c(738427, 6899352)
03108290	P9	NON	2016	2016	c(738427, 6899352)
03108290	P9	NON	2017	2017	c(738427, 6899352)
03108290	P9	NON	2018	2018	c(738427, 6899352)
03108290	P9	NON	2019	2019	c(738427, 6899352)
03108290	P9	NON	2020	2020	c(738427, 6899352)
03108290	P9	NON	2021	2021	c(738427, 6899352)
03108290	P9	NON	2022	2022	c(738427, 6899352)
03108290	P9	NON	2023	2023	c(738427, 6899352)
03108380	TP9	NON	2013	2013	c(724238.12, 6874119.33)
03108380	TP9	NON	2014	2014	c(724238.12, 6874119.33)
03108380	TP9	NON	2015	2015	c(724238.12, 6874119.33)
03108380	TP9	NON	2016	2016	c(724238.12, 6874119.33)
03108380	TP9	NON	2017	2017	c(724238.12, 6874119.33)
03108380	TP9	NON	2018	2018	c(724238.12, 6874119.33)
03108380	TP9	NON	2019	2019	c(724238.12, 6874119.33)
03108647	TP9	NON	1989	1989	c(719369, 6878070)
03108647	TP9	NON	1990	1990	c(719369, 6878070)
03108647	TP9	NON	1991	1991	c(719369, 6878070)
03108647	TP9	NON	1992	1992	c(719369, 6878070)
03108647	TP9	NON	1993	1993	c(719369, 6878070)
03108647	TP9	NON	1994	1994	c(719369, 6878070)
03108647	TP9	NON	1995	1995	c(719369, 6878070)
03108647	TP9	NON	1996	1996	c(719369, 6878070)
03108647	TP9	NON	1997	1997	c(719369, 6878070)
03108647	TP9	NON	1998	1998	c(719369, 6878070)
03108647	TP9	NON	1999	1999	c(719369, 6878070)
03108647	TP9	NON	2000	2000	c(719369, 6878070)
03108647	TP9	NON	2001	2001	c(719369, 6878070)
03108647	TP9	NON	2002	2002	c(719369, 6878070)
03108647	TP9	NON	2003	2003	c(719369, 6878070)
03108647	TP9	NON	2004	2004	c(719369, 6878070)
03108647	TP9	NON	2005	2005	c(719369, 6878070)
03108647	TP9	NON	2006	2006	c(719369, 6878070)
03108647	TP9	NON	2007	2007	c(719369, 6878070)
03108647	TP9	NON	2008	2008	c(719369, 6878070)
03108647	TP9	NON	2009	2009	c(719369, 6878070)
03108647	TP9	NON	2010	2010	c(719369, 6878070)
03108647	TP9	NON	2011	2011	c(719369, 6878070)
03108647	TP9	NON	2012	2012	c(719369, 6878070)
03108647	TP9	NON	2013	2013	c(719369, 6878070)
03108647	TP9	NON	2014	2014	c(719369, 6878070)
03108647	TP9	NON	2015	2015	c(719369, 6878070)
03108647	TP9	NON	2016	2016	c(719369, 6878070)
03108647	TP9	NON	2017	2017	c(719369, 6878070)
03108647	TP9	NON	2018	2018	c(719369, 6878070)
03108660	TP9	NON	2014	2014	c(719371.39, 6876686.3)
03108660	TP9	NON	2015	2015	c(719371.39, 6876686.3)
03108660	TP9	NON	2016	2016	c(719371.39, 6876686.3)
03108660	TP9	NON	2017	2017	c(719371.39, 6876686.3)
03108660	TP9	NON	2018	2018	c(719371.39, 6876686.3)
03108694	TP9	NON	2013	2013	c(720461, 6874685)
03108694	TP9	NON	2014	2014	c(720461, 6874685)
03108694	TP9	NON	2015	2015	c(720461, 6874685)
03108694	TP9	NON	2016	2016	c(720461, 6874685)
03108694	TP9	NON	2017	2017	c(720461, 6874685)
03108694	TP9	NON	2018	2018	c(720461, 6874685)
03108850	TP9	NON	2021	2021	c(713878, 6879650)
03108850	TP9	NON	2022	2022	c(713878, 6879650)
03108890	TP9	NON	2012	2012	c(714233.99, 6877462.54)
03108890	TP9	NON	2013	2013	c(714233.99, 6877462.54)
03108890	TP9	NON	2014	2014	c(714233.99, 6877462.54)
03108890	TP9	NON	2015	2015	c(714233.99, 6877462.54)
03108890	TP9	NON	2016	2016	c(714233.99, 6877462.54)
03108890	TP9	NON	2017	2017	c(714233.99, 6877462.54)
03108890	TP9	NON	2018	2018	c(714233.99, 6877462.54)
03108890	TP9	NON	2019	2019	c(714233.99, 6877462.54)
03108890	TP9	NON	2020	2020	c(714233.99, 6877462.54)
03108890	TP9	NON	2021	2021	c(714233.99, 6877462.54)
03109000	G9	NON	2008	2008	c(709127, 6871646)
03109000	G9	NON	2009	2009	c(709127, 6871646)
03109000	G9	NON	2010	2010	c(709127, 6871646)
03109000	G9	NON	2011	2011	c(709127, 6871646)
03109000	G9	NON	2012	2012	c(709127, 6871646)
03109000	G9	NON	2013	2013	c(709127, 6871646)
03109000	G9	NON	2014	2014	c(709127, 6871646)
03109000	G9	NON	2015	2015	c(709127, 6871646)
03109000	G9	NON	2016	2016	c(709127, 6871646)
03109000	G9	NON	2017	2017	c(709127, 6871646)
03109000	G9	NON	2018	2018	c(709127, 6871646)
03109000	G9	NON	2019	2019	c(709127, 6871646)
03109000	G9	NON	2020	2020	c(709127, 6871646)
03109000	G9	NON	2021	2021	c(709127, 6871646)
03109000	G9	NON	2022	2022	c(709127, 6871646)
03109000	G9	NON	2023	2023	c(709127, 6871646)
03109019	TP9	NON	2011	2011	c(706173.55, 6872418.04)
03109019	TP9	NON	2012	2012	c(706173.55, 6872418.04)
03109019	TP9	NON	2013	2013	c(706173.55, 6872418.04)
03109019	TP9	NON	2014	2014	c(706173.55, 6872418.04)
03109019	TP9	NON	2015	2015	c(706173.55, 6872418.04)
03109019	TP9	NON	2016	2016	c(706173.55, 6872418.04)
03109019	TP9	NON	2017	2017	c(706173.55, 6872418.04)
03109019	TP9	NON	2018	2018	c(706173.55, 6872418.04)
03109019	TP9	NON	2019	2019	c(706173.55, 6872418.04)
03109240	TP9	NON	2012	2012	c(704797.42, 6872928.6)
03109340	TP9	NON	2019	2019	c(705104.31, 6876322.46)
03112535	TP9	NON	2014	2014	c(757256.6, 6873435.38)
03112535	TP9	NON	2015	2015	c(757256.6, 6873435.38)
03112535	TP9	NON	2016	2016	c(757256.6, 6873435.38)
03112535	TP9	NON	2017	2017	c(757256.6, 6873435.38)
03112535	TP9	NON	2018	2018	c(757256.6, 6873435.38)
03112535	TP9	NON	2019	2019	c(757256.6, 6873435.38)
03112539	TP9	NON	2014	2014	c(756569.17, 6872326.3)
03112565	TP9	NON	2010	2010	c(753965, 6872592)
03112565	TP9	NON	2011	2011	c(753965, 6872592)
03112565	TP9	NON	2012	2012	c(753965, 6872592)
03112565	TP9	NON	2013	2013	c(753965, 6872592)
03112565	TP9	NON	2014	2014	c(753965, 6872592)
03112565	TP9	NON	2015	2015	c(753965, 6872592)
03112565	TP9	NON	2016	2016	c(753965, 6872592)
03112565	TP9	NON	2017	2017	c(753965, 6872592)
03112565	TP9	NON	2018	2018	c(753965, 6872592)
03112565	TP9	NON	2019	2019	c(753965, 6872592)
03112565	TP9	NON	2020	2020	c(753965, 6872592)
03112565	TP9	NON	2021	2021	c(753965, 6872592)
03112638	TP9	NON	2013	2013	c(750179, 6873871)
03112638	TP9	NON	2014	2014	c(750179, 6873871)
03112638	TP9	NON	2015	2015	c(750179, 6873871)
03112638	TP9	NON	2016	2016	c(750179, 6873871)
03112638	TP9	NON	2017	2017	c(750179, 6873871)
03112638	TP9	NON	2018	2018	c(750179, 6873871)
03112638	TP9	NON	2019	2019	c(750179, 6873871)
03112665	P9	NON	2022	2022	c(743820, 6877991)
03112688	TP9	NON	2015	2015	c(743045, 6879764)
03112688	TP9	NON	2016	2016	c(743045, 6879764)
03112688	TP9	NON	2017	2017	c(743045, 6879764)
03112688	TP9	NON	2018	2018	c(743045, 6879764)
03112688	TP9	NON	2019	2019	c(743045, 6879764)
03112688	TP9	NON	2020	2020	c(743045, 6879764)
03112688	TP9	NON	2021	2021	c(743045, 6879764)
03112710	P9	NON	1995	1995	c(741687, 6878930)
03112710	P9	NON	1996	1996	c(741687, 6878930)
03112710	P9	NON	1997	1997	c(741687, 6878930)
03112710	P9	NON	1998	1998	c(741687, 6878930)
03112710	P9	NON	1999	1999	c(741687, 6878930)
03112710	P9	NON	2000	2000	c(741687, 6878930)
03112710	P9	NON	2001	2001	c(741687, 6878930)
03112710	P9	NON	2002	2002	c(741687, 6878930)
03112710	P9	NON	2003	2003	c(741687, 6878930)
03112710	P9	NON	2004	2004	c(741687, 6878930)
03112710	P9	NON	2005	2005	c(741687, 6878930)
03112710	P9	NON	2006	2006	c(741687, 6878930)
03112710	P9	NON	2007	2007	c(741687, 6878930)
03112710	P9	NON	2008	2008	c(741687, 6878930)
03112710	P9	NON	2009	2009	c(741687, 6878930)
03112710	P9	NON	2010	2010	c(741687, 6878930)
03112710	P9	NON	2011	2011	c(741687, 6878930)
03112710	P9	NON	2012	2012	c(741687, 6878930)
03112710	P9	NON	2013	2013	c(741687, 6878930)
03112710	P9	NON	2014	2014	c(741687, 6878930)
03112710	P9	NON	2015	2015	c(741687, 6878930)
03112710	P9	NON	2016	2016	c(741687, 6878930)
03112710	P9	NON	2017	2017	c(741687, 6878930)
03112710	P9	NON	2018	2018	c(741687, 6878930)
03112710	P9	NON	2019	2019	c(741687, 6878930)
03112710	P9	NON	2020	2020	c(741687, 6878930)
03112710	P9	NON	2021	2021	c(741687, 6878930)
03112710	P9	NON	2022	2022	c(741687, 6878930)
03112710	P9	NON	2023	2023	c(741687, 6878930)
03112740	P9	NON	2022	2022	c(740461, 6872680)
03112769	TP9	NON	2014	2014	c(739622.92, 6875336.9)
03112769	TP9	NON	2015	2015	c(739622.92, 6875336.9)
03112769	TP9	NON	2016	2016	c(739622.92, 6875336.9)
03112769	TP9	NON	2017	2017	c(739622.92, 6875336.9)
03112769	TP9	NON	2018	2018	c(739622.92, 6875336.9)
03112769	TP9	NON	2019	2019	c(739622.92, 6875336.9)
03112779	TP9	NON	2014	2014	c(740022.39, 6876030.91)
03112779	TP9	NON	2015	2015	c(740022.39, 6876030.91)
03112779	TP9	NON	2016	2016	c(740022.39, 6876030.91)
03112779	TP9	NON	2017	2017	c(740022.39, 6876030.91)
03112779	TP9	NON	2018	2018	c(740022.39, 6876030.91)
03112779	TP9	NON	2019	2019	c(740022.39, 6876030.91)
03112805	P9	NON	2010	2010	c(740956, 6878546)
03112805	P9	NON	2011	2011	c(740956, 6878546)
03112805	P9	NON	2012	2012	c(740956, 6878546)
03112805	P9	NON	2013	2013	c(740956, 6878546)
03112805	P9	NON	2014	2014	c(740956, 6878546)
03112805	P9	NON	2015	2015	c(740956, 6878546)
03112805	P9	NON	2016	2016	c(740956, 6878546)
03112805	P9	NON	2017	2017	c(740956, 6878546)
03112805	P9	NON	2018	2018	c(740956, 6878546)
03112805	P9	NON	2019	2019	c(740956, 6878546)
03112805	P9	NON	2020	2020	c(740956, 6878546)
03112805	P9	NON	2021	2021	c(740956, 6878546)
03112870	TP9	NON	2019	2019	c(745477, 6872010)
03112875	TP9	NON	2015	2015	c(744000.17, 6874225.84)
03112875	TP9	NON	2016	2016	c(744000.17, 6874225.84)
03112875	TP9	NON	2017	2017	c(744000.17, 6874225.84)
03112875	TP9	NON	2018	2018	c(744000.17, 6874225.84)
03112875	TP9	NON	2019	2019	c(744000.17, 6874225.84)
03112875	TP9	NON	2020	2020	c(744000.17, 6874225.84)
03112875	TP9	NON	2021	2021	c(744000.17, 6874225.84)
03112885	P9	NON	1998	1998	c(741439, 6877045)
03112885	P9	NON	1999	1999	c(741439, 6877045)
03112885	P9	NON	2000	2000	c(741439, 6877045)
03112885	P9	NON	2001	2001	c(741439, 6877045)
03112885	P9	NON	2002	2002	c(741439, 6877045)
03112885	P9	NON	2003	2003	c(741439, 6877045)
03112885	P9	NON	2004	2004	c(741439, 6877045)
03112885	P9	NON	2005	2005	c(741439, 6877045)
03112885	P9	NON	2006	2006	c(741439, 6877045)
03112885	P9	NON	2007	2007	c(741439, 6877045)
03112885	P9	NON	2008	2008	c(741439, 6877045)
03112885	P9	NON	2009	2009	c(741439, 6877045)
03112885	P9	NON	2010	2010	c(741439, 6877045)
03112885	P9	NON	2011	2011	c(741439, 6877045)
03112885	P9	NON	2012	2012	c(741439, 6877045)
03112885	P9	NON	2013	2013	c(741439, 6877045)
03112885	P9	NON	2014	2014	c(741439, 6877045)
03112885	P9	NON	2015	2015	c(741439, 6877045)
03112885	P9	NON	2016	2016	c(741439, 6877045)
03112885	P9	NON	2017	2017	c(741439, 6877045)
03112885	P9	NON	2018	2018	c(741439, 6877045)
03112885	P9	NON	2019	2019	c(741439, 6877045)
03112885	P9	NON	2020	2020	c(741439, 6877045)
03112885	P9	NON	2021	2021	c(741439, 6877045)
03112965	P9	NON	2016	2016	c(738894, 6880676)
03112965	P9	NON	2017	2017	c(738894, 6880676)
03112965	P9	NON	2018	2018	c(738894, 6880676)
03112965	P9	NON	2019	2019	c(738894, 6880676)
03112965	P9	NON	2020	2020	c(738894, 6880676)
03112965	P9	NON	2021	2021	c(738894, 6880676)
03112965	P9	NON	2022	2022	c(738894, 6880676)
03112965	P9	NON	2023	2023	c(738894, 6880676)
03112990	M9	NON	2023	2023	c(738099, 6882840)
03113000	M9	NON	2022	2022	c(737932, 6883384)
03113040	M9	NON	1989	1989	c(737708, 6884522)
03113040	M9	NON	1990	1990	c(737708, 6884522)
03113040	M9	NON	1991	1991	c(737708, 6884522)
03113040	M9	NON	1992	1992	c(737708, 6884522)
03113040	M9	NON	1993	1993	c(737708, 6884522)
03113040	M9	NON	1994	1994	c(737708, 6884522)
03113040	M9	NON	1995	1995	c(737708, 6884522)
03113040	M9	NON	1996	1996	c(737708, 6884522)
03113040	M9	NON	1997	1997	c(737708, 6884522)
03113040	M9	NON	1998	1998	c(737708, 6884522)
03113040	M9	NON	1999	1999	c(737708, 6884522)
03113040	M9	NON	2000	2000	c(737708, 6884522)
03113040	M9	NON	2001	2001	c(737708, 6884522)
03113040	M9	NON	2002	2002	c(737708, 6884522)
03113040	M9	NON	2003	2003	c(737708, 6884522)
03113040	M9	NON	2004	2004	c(737708, 6884522)
03113040	M9	NON	2005	2005	c(737708, 6884522)
03113040	M9	NON	2006	2006	c(737708, 6884522)
03113040	M9	NON	2007	2007	c(737708, 6884522)
03113040	M9	NON	2008	2008	c(737708, 6884522)
03113040	M9	NON	2009	2009	c(737708, 6884522)
03113040	M9	NON	2010	2010	c(737708, 6884522)
03113040	M9	NON	2011	2011	c(737708, 6884522)
03113040	M9	NON	2012	2012	c(737708, 6884522)
03113040	M9	NON	2013	2013	c(737708, 6884522)
03113040	M9	NON	2014	2014	c(737708, 6884522)
03113040	M9	NON	2015	2015	c(737708, 6884522)
03113040	M9	NON	2016	2016	c(737708, 6884522)
03113040	M9	NON	2017	2017	c(737708, 6884522)
03113040	M9	NON	2018	2018	c(737708, 6884522)
03113040	M9	NON	2019	2019	c(737708, 6884522)
03113040	M9	NON	2020	2020	c(737708, 6884522)
03113040	M9	NON	2021	2021	c(737708, 6884522)
03113040	M9	NON	2022	2022	c(737708, 6884522)
03113040	M9	NON	2023	2023	c(737708, 6884522)
03114123	TP9	NON	2023	2023	c(742974.76, 6896549.81)
03114125	TP9	NON	2023	2023	c(742366.05, 6896650.52)
03114145	TP9	NON	2010	2010	c(740808, 6895830)
03114145	TP9	NON	2011	2011	c(740808, 6895830)
03114145	TP9	NON	2012	2012	c(740808, 6895830)
03114145	TP9	NON	2013	2013	c(740808, 6895830)
03114145	TP9	NON	2014	2014	c(740808, 6895830)
03114145	TP9	NON	2015	2015	c(740808, 6895830)
03114145	TP9	NON	2016	2016	c(740808, 6895830)
03114145	TP9	NON	2017	2017	c(740808, 6895830)
03114145	TP9	NON	2018	2018	c(740808, 6895830)
03114145	TP9	NON	2019	2019	c(740808, 6895830)
03114145	TP9	NON	2020	2020	c(740808, 6895830)
03114145	TP9	NON	2021	2021	c(740808, 6895830)
03114195	P9	NON	2023	2023	c(741243, 6897768)
03114240	P9	NON	2023	2023	c(739749.5, 6899080)
03114245	P9	NON	2023	2023	c(739325.51, 6899153.93)
03114290	TP9	NON	2010	2010	c(740274, 6900346)
03114290	TP9	NON	2011	2011	c(740274, 6900346)
03114290	TP9	NON	2012	2012	c(740274, 6900346)
03114290	TP9	NON	2013	2013	c(740274, 6900346)
03114290	TP9	NON	2014	2014	c(740274, 6900346)
03114290	TP9	NON	2015	2015	c(740274, 6900346)
03114290	TP9	NON	2016	2016	c(740274, 6900346)
03114290	TP9	NON	2017	2017	c(740274, 6900346)
03114290	TP9	NON	2018	2018	c(740274, 6900346)
03114290	TP9	NON	2019	2019	c(740274, 6900346)
03114290	TP9	NON	2020	2020	c(740274, 6900346)
03114290	TP9	NON	2021	2021	c(740274, 6900346)
03114290	TP9	NON	2022	2022	c(740274, 6900346)
03114290	TP9	NON	2023	2023	c(740274, 6900346)
03114350	TP9	NON	2010	2010	c(737237, 6900770)
03114350	TP9	NON	2011	2011	c(737237, 6900770)
03114350	TP9	NON	2012	2012	c(737237, 6900770)
03114350	TP9	NON	2013	2013	c(737237, 6900770)
03114350	TP9	NON	2014	2014	c(737237, 6900770)
03114350	TP9	NON	2015	2015	c(737237, 6900770)
03114350	TP9	NON	2016	2016	c(737237, 6900770)
03114350	TP9	NON	2017	2017	c(737237, 6900770)
03114350	TP9	NON	2018	2018	c(737237, 6900770)
03114386	TP9	NON	2011	2011	c(734582.1, 6901490.48)
03114386	TP9	NON	2012	2012	c(734582.1, 6901490.48)
03114386	TP9	NON	2013	2013	c(734582.1, 6901490.48)
03114386	TP9	NON	2014	2014	c(734582.1, 6901490.48)
03114386	TP9	NON	2015	2015	c(734582.1, 6901490.48)
03114386	TP9	NON	2016	2016	c(734582.1, 6901490.48)
03114386	TP9	NON	2017	2017	c(734582.1, 6901490.48)
03114386	TP9	NON	2018	2018	c(734582.1, 6901490.48)
03114386	TP9	NON	2019	2019	c(734582.1, 6901490.48)
03114386	TP9	NON	2020	2020	c(734582.1, 6901490.48)
03114386	TP9	NON	2021	2021	c(734582.1, 6901490.48)
03114386	TP9	NON	2022	2022	c(734582.1, 6901490.48)
03114395	P9	NON	2010	2010	c(733627, 6900225)
03114395	P9	NON	2011	2011	c(733627, 6900225)
03114395	P9	NON	2012	2012	c(733627, 6900225)
03114395	P9	NON	2013	2013	c(733627, 6900225)
03114395	P9	NON	2014	2014	c(733627, 6900225)
03114395	P9	NON	2015	2015	c(733627, 6900225)
03114395	P9	NON	2016	2016	c(733627, 6900225)
